This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"ME08","LOWER TOOTSI",-111.0475,48.7994,1194,"SNOTEL","167222"
"225165","LONG BEACH",-89.1611,30.3514,8,"COOP","167843"
"017674","SOUTHWEST HU",-86.7269,34.6375,178,"COOP","167861"
"203925","HOPKINS 1 N",-85.7611,42.6353,215,"COOP","167863"
"KCMD","FOLSOM FIELD",-86.8583,34.2689,294,"ASOS","167977"
"KDWX","DIXON AIRPOR",-107.4925,41.0375,1996,"ASOS","167978"
"KPRS","PRESIDIO LEL",-104.3614,29.6342,896,"ASOS","167980"
"KY23","CHETEK MUNI-",-91.6369,45.3067,322,"ASOS","167981"
"KDCY","DAVIES COUNT",-87.1297,38.7006,143,"ASOS","168508"
"KFBR","FORT BRIDGER",-110.4061,41.3933,2145,"ASOS","168511"
"KFWB","BRANSON WEST",-93.4022,36.6983,411,"ASOS","168512"
"KLXY","MEXIA-LIMEST",-96.5144,31.6411,166,"ASOS","168513"
"05J46S","HIGH LONESOM",-105.7547,40.0359,3237,"SNOTEL","168835"
"15J03S","DRY CREEK",-115.2208,40.8621,1981,"SNOTEL","168836"
"19K03S","LITTLE VALLE",-119.8772,39.2531,1984,"SNOTEL","168837"
"15J19S","SMITH CREEK",-115.5115,40.4468,2316,"SNOTEL","168839"
"23G16S","ALTHOUSE",-123.5477,41.9965,1500,"SNOTEL","168840"
"18E31S","ANTHONY LAKE",-118.2267,44.9591,2182,"SNOTEL","168841"
"18E37S","BARNEY CREEK",-118.3111,44.3607,1777,"SNOTEL","168842"
"18G04S","GOVERNMENT C",-118.3195,42.0431,2256,"SNOTEL","168843"
"20G17S","PATTON MEADO",-120.6167,42.2500,2073,"SNOTEL","168844"
"18G05S","TROUT CREEK",-118.2401,42.0360,2405,"SNOTEL","168845"
"18G07S","V LAKE AM",-118.7658,42.4657,2024,"SNOTEL","168846"
"12M17S","SUU RANCH",-112.9212,37.5963,2493,"SNOTEL","168847"
"247603","SILVER GATE",-109.9853,45.0083,2271,"COOP","169078"
"473650","HILLSBORO 2S",-90.3792,43.6342,318,"COOP","169081"
"KOWP","WILLIAM R PO",-96.1519,36.1753,272,"ASOS","169109"
"KSJS","BIG SANDY RE",-82.6367,37.7511,372,"ASOS","169110"
"KC35","REEDSPORT MU",-89.9833,43.5258,276,"ASOS","169453"
"KM25","MAYFIELD GRA",-88.5847,36.7697,159,"ASOS","169456"
"KMMI","MCMINN COUNT",-84.5617,35.3992,266,"ASOS","169457"
"KMQJ","INDIANAPOLIS",-85.8969,39.8436,263,"ASOS","169458"
"KN03","CORTLAND CO",-76.2150,42.5928,365,"ASOS","169459"
"10K05S","CARBON",-110.3799,39.6569,2487,"SNOTEL","169470"
"11M01S","SUNFLOWER FL",-111.3398,38.0480,3034,"SNOTEL","169471"
"KAFO","AFTON MUNICI",-110.9422,42.7089,1896,"ASOS","169761"
"KF70","FRENCH VALLE",-117.1286,33.5742,411,"ASOS","169762"
"206398","PAULDING",-89.1794,46.3975,417,"COOP","169779"
"458211","SUNNYSIDE NO",-120.0289,46.3450,245,"COOP","169784"
"EFHW","ENTIAT FISH",-120.3237,47.6980,315,"AGRIMET","169844"
"MDEO","MOODY FARMS",-121.0762,44.8779,399,"AGRIMET","169845"
"MDNO","MOODY FARMS",-121.0675,44.8737,402,"AGRIMET","169846"
"MDSO","MOODY FARMS",-121.0651,44.8647,426,"AGRIMET","169847"
"MDTO","MOODY FARMS",-121.0795,44.8694,384,"AGRIMET","169848"
"MDXO","MOODY FARMS",-121.0683,44.8691,391,"AGRIMET","169849"
"MWSO","MIDDLE WARM",-121.1479,44.8542,432,"AGRIMET","169850"
"TFGI","TWIN FALLS F",-114.6016,42.5688,1147,"AGRIMET","169851"
"BFGI","BOISE FAIRGR",-116.2742,43.6530,800,"AGRIMET","169934"
"K28J","PALATKA MUNI",-81.6894,29.6583,15,"ASOS","170004"
"KCVC","COVINGTON MU",-83.8475,33.6322,247,"ASOS","170005"
"KCZT","DIMMIT COUNT",-99.8236,28.5222,182,"ASOS","170006"
"KMCX","WHITE COUNTY",-86.7667,40.7089,206,"ASOS","170007"
"CYRQ","TROIS-RIVIER",-72.6800,46.3533,61,"ASOS","170008"
"KAXV","NEIL ARMSTRO",-84.2981,40.4936,278,"ASOS","170248"
"KBHC","BAXLEY MUNIC",-82.3939,31.7139,61,"ASOS","170249"
"KHZL","HAZELTON MUN",-75.9950,40.9867,489,"ASOS","170250"
"093675","GERMANY VALL",-83.4575,34.9089,863,"COOP","170523"
"214990","MABEL",-91.7617,43.5242,337,"COOP","170542"
"286864","PENNSAUKEN 1",-75.0217,39.9661,20,"COOP","170543"
"GREI","GRACE",-111.7361,42.5150,1661,"AGRIMET","171498"
"OSGI","OSGOOD",-112.0757,43.5888,1471,"AGRIMET","171499"
"RGBI","RIGBY",-111.8792,43.6772,1488,"AGRIMET","171500"
"RRII","RIRIE",-111.7006,43.6103,1547,"AGRIMET","171501"
"SHLI","SHELLEY",-112.1427,43.4345,1417,"AGRIMET","171502"
"TERI","TERRETON",-112.4183,43.8417,1461,"AGRIMET","171546"
"SUGI","SUGAR CITY",-111.7376,43.8966,1492,"AGRIMET","171547"
"IFAI","IDAHO FALLS",-112.0501,43.5041,1435,"AGRIMET","171548"
"ICHI","RICHFIELD",-114.1346,43.0606,1328,"AGRIMET","171549"
"OWEI","HOWE",-112.9773,43.7841,1468,"AGRIMET","171550"
"HAMI","HAMER",-112.2388,44.0074,1476,"AGRIMET","171551"
"MDKI","MINIDOKA",-113.5897,42.8044,1306,"AGRIMET","171552"
"TABI","TABER",-112.6918,43.3187,1442,"AGRIMET","171553"
"ROBI","ROBERTS",-112.1211,43.7435,1451,"AGRIMET","171554"
"RRCI","ARCO",-113.2971,43.6246,1627,"AGRIMET","171555"
"ACKI","BLACKFOOT",-112.3332,43.1899,1378,"AGRIMET","171556"
"AKR02","AKRON",-103.1420,40.1548,1383,"COAGMET","171654"
"BRG01","BRIGGSDALE",-104.3190,40.5947,1481,"COAGMET","171655"
"BRK01","BEDROCK",-108.8550,38.3279,1516,"COAGMET","171656"
"BRL02","BURLINGTON S",-102.1090,39.2651,1271,"COAGMET","171658"
"BRL03","BURLINGTON 3",-102.1960,39.3374,1240,"COAGMET","171659"
"CNN01","CANON CITY",-105.1780,38.4319,1607,"COAGMET","171661"
"COW01","COWDREY",-106.3360,40.8659,2406,"COAGMET","171662"
"CTR01","CENTER",-106.1440,37.7067,2348,"COAGMET","171663"
"CTR02","CENTER #2",-106.0380,37.8288,2319,"COAGMET","171664"
"CTZ01","CORTEZ",-108.6730,37.2248,1833,"COAGMET","171665"
"DLT01","DELTA",-108.1180,38.7342,1527,"COAGMET","171666"
"FRT02","CSU FRUITA E",-108.7000,39.1803,1377,"COAGMET","171670"
"FTC01","FORT COLLINS",-105.1370,40.5947,1561,"COAGMET","171671"
"FTC03","CSU - ARDEC",-105.0000,40.6525,1558,"COAGMET","171672"
"FTL01","FORT LUPTON",-104.8490,40.0011,1541,"COAGMET","171673"
"FWL01","FOWLER",-104.0320,38.1351,1321,"COAGMET","171675"
"GLY04","GREELEY 4",-104.6380,40.4487,1427,"COAGMET","171678"
"HEB01","HEBRON",-106.3880,40.5455,2490,"COAGMET","171679"
"HLY01","HOLLY",-102.0900,38.0700,1108,"COAGMET","171680"
"HLY02","HOLLY #2",-102.2410,38.1361,1088,"COAGMET","171681"
"HNE01","HOEHNE",-104.3130,37.2893,1715,"COAGMET","171682"
"HOT01","CSU ROGERS M",-107.7920,38.7917,1691,"COAGMET","171683"
"HXT01","HAXTUN",-102.6470,40.6722,1231,"COAGMET","171685"
"HYD01","HAYDEN",-107.1810,40.4990,1967,"COAGMET","171686"
"HYK02","HOLYOKE",-102.0890,40.4909,1138,"COAGMET","171687"
"IDL01","IDALIA",-102.3020,39.7312,1212,"COAGMET","171688"
"ILF01","ILIFF",-103.0450,40.7678,1165,"COAGMET","171689"
"JFN01","JEFFERSON",-105.8110,39.3542,2883,"COAGMET","171690"
"KRK01","KIRK",-102.6210,39.6554,1284,"COAGMET","171691"
"KSY01","KERSEY 1",-104.5320,40.3768,1410,"COAGMET","171692"
"LAM01","LAMAR #1",-102.5960,37.9807,1151,"COAGMET","171693"
"LAM03","LAMAR #3",-102.7130,37.9798,1194,"COAGMET","171695"
"LAM04","LAMAR #4",-102.5990,38.1539,1129,"COAGMET","171696"
"LAR01","LARAND",-106.3000,40.6126,2515,"COAGMET","171697"
"LCN01","LUCERNE",-104.7070,40.4756,1448,"COAGMET","171698"
"MCL01","MCCLAVE",-102.8590,38.1478,1187,"COAGMET","171701"
"LSL01","LA SALLE",-104.6300,40.3349,1425,"COAGMET","171702"
"MNC01","MANCOS",-108.3380,37.3220,2051,"COAGMET","171703"
"ORM01","ORCHARD MESA",-108.4600,39.0420,1402,"COAGMET","171704"
"OTH01","OLATHE",-108.0500,38.6351,1623,"COAGMET","171705"
"PAI01","PAOLI",-102.4750,40.4248,1181,"COAGMET","171707"
"PKH01","PECKHAM",-104.7270,40.3125,1433,"COAGMET","171710"
"RFD01","CSU EXPT STN",-103.6950,38.0385,1274,"COAGMET","171713"
"SAN01","SAN ACACIO",-105.6110,37.1417,2363,"COAGMET","171715"
"SCM01","SAND CREEK M",-102.5030,38.5439,1208,"COAGMET","171716"
"SLD01","SALIDA",-106.0430,38.5715,2203,"COAGMET","171717"
"STG01","STERLING",-103.0140,40.2744,1363,"COAGMET","171718"
"STN01","STRATTON",-102.5220,39.2987,1317,"COAGMET","171719"
"TWC01","TOWAOC",-108.9350,37.1891,1621,"COAGMET","171721"
"WCF01","WESTCLIFFE",-105.4990,38.1503,2357,"COAGMET","171725"
"WFD01","WOLFORD MTN",-106.4150,40.1387,2292,"COAGMET","171726"
"WLS01","WALSH",-102.2940,37.3830,1211,"COAGMET","171729"
"YJK01","YELLOW JACKE",-108.7240,37.5289,2103,"COAGMET","171732"
"YUC01","YUCCA HOUSE",-108.6870,37.2478,1821,"COAGMET","171733"
"YUM02","YUMA",-102.7240,40.1504,1251,"COAGMET","171735"
"TRTI","TERRITON",-112.2639,43.8704,1478,"AGRIMET","171852"
"BLCU","BLUE CREEK",-112.4910,41.9622,1576,"AGRIMET","171853"
"BRJU","BERYL JUNCTI",-113.7020,37.7196,1581,"AGRIMET","171854"
"BUCU","BUCKHORN",-112.7115,38.0399,1774,"AGRIMET","171855"
"CRNU","CORINNE",-112.1740,41.5192,1292,"AGRIMET","171857"
"LAKU","LAKETOWN",-111.3344,41.8379,1816,"AGRIMET","171862"
"LEWU","LEWISTON",-111.8690,41.9521,1376,"AGRIMET","171863"
"MURU","MURRAY",-111.9198,40.6313,1308,"AGRIMET","171865"
"NEPU","NEPHI",-111.8768,39.6894,1525,"AGRIMET","171866"
"PANU","PANGUITCH",-112.4218,37.8686,1996,"AGRIMET","171867"
"PARU","PAROWAN",-112.8811,37.8623,1758,"AGRIMET","171868"
"SNWU","SNOWVILLE WE",-112.9120,41.9838,1354,"AGRIMET","171870"
"SPFU","SPANISH FORK",-111.6291,40.0672,1439,"AGRIMET","171871"
"TRMU","TREMONTON",-112.1538,41.7229,1320,"AGRIMET","171872"
"VECU","VENICE",-112.0004,38.8235,1598,"AGRIMET","171873"
"TULN","TULSA",-95.9388,36.1967,209,"OKMESONET","171925"
"WAL2","WALTERS",-98.3457,34.3996,323,"OKMESONET","171926"
"K24J","SUWANNEE COU",-83.0242,30.3003,31,"ASOS","172346"
"KHHG","HUNTINGTON M",-85.4569,40.8531,246,"ASOS","172347"
"KL18","FALLBROOK CO",-117.2508,33.3542,216,"ASOS","172348"
"KFGX","FLEMING-MASO",-83.7433,38.5419,278,"ASOS","172354"
"KPVE","BEECH RIVER",-88.1953,35.6564,149,"ASOS","172355"
"KMOR","MOORE-MURREL",-83.3756,36.1794,400,"ASOS","172356"
"CYCK","CHATHAM-KENT",-82.0817,42.3061,197,"ASOS","172361"
"12M07S","PANGUITCH LA",-112.6504,37.7046,2545,"SNOTEL","172512"
"KMEV","MINDEN-TAHOE",-119.7519,39.0008,1439,"ASOS","172691"
"KSXS","FT RUCKER/SH",-85.8494,31.3628,122,"ASOS","172692"
"TAKU1","TAKKA WIIYA",-113.9831,39.7415,2794,"SNOTEL","173063"
"05N24S","RIO SANTA BA",-105.6295,36.0719,3250,"SNOTEL","173064"
"20H01S","STATE LINE",-120.7160,41.9860,1731,"SNOTEL","173065"
"K1A9","PRATTVILLE A",-86.5128,32.4386,69,"ASOS","173144"
"KLCQ","LAKE CITY GA",-82.5769,30.1819,61,"ASOS","173145"
"DRPW","DEER PARK",-117.4335,47.9546,663,"AGRIMET","173166"
"SLWI","SILVERWOOD W",-116.7124,47.9011,712,"AGRIMET","173167"
"SC2057","AAMU-JTG",-86.5500,34.7833,262,"SCAN","173203"
"SC2092","ABRAMS",-97.0859,37.1313,364,"SCAN","173204"
"SC2015","ADAMS RANCH",-105.4167,34.2500,1882,"SCAN","173205"
"SC2172","ALCALDE",-106.0567,36.0908,1735,"SCAN","173206"
"SC2138","ALKALI MESA",-109.3644,37.6746,1966,"SCAN","173207"
"SC2076","ALLEN FARMS",-86.8938,35.0747,215,"SCAN","173208"
"SC2031","AMES",-93.7333,42.0167,327,"SCAN","173209"
"SC2032","BEASLEY LAKE",-90.6500,33.3833,35,"SCAN","173211"
"SC2207","BEAUMONT",-94.2928,30.0685,6,"SCAN","173212"
"SC2135","BLUE CREEK",-112.4338,41.9353,1582,"SCAN","173213"
"SC2078","BRAGG FARM",-86.6024,34.8938,243,"SCAN","173215"
"SC2151","BUFFALO JUMP",-111.1879,41.3436,2038,"SCAN","173217"
"SC2006","BUSHLAND #1",-102.1000,35.1667,1164,"SCAN","173218"
"SC2136","CACHE JUNCTI",-111.9804,41.8157,1351,"SCAN","173219"
"SC2161","CAVE VALLEY",-113.1234,37.3552,1918,"SCAN","173220"
"SC2094","CENTRALIA LA",-96.1629,39.7005,397,"SCAN","173221"
"SC2145","CHARKILN",-115.8339,36.3664,2048,"SCAN","173222"
"SC2150","CHICKEN RIDG",-111.3036,41.3314,2334,"SCAN","173223"
"SC2125","CIRCLEVILLE",-112.2512,38.1513,1865,"SCAN","173225"
"SC2189","COCHORA RANC",-119.5961,35.1181,822,"SCAN","173226"
"SC2117","CONRAD AG RC",-111.9236,48.3045,1130,"SCAN","173228"
"SC2198","COOK FARM FI",-117.0801,46.7837,831,"SCAN","173229"
"SC2197","CPER",-104.7107,40.8228,1625,"SCAN","173231"
"93D01S","CRESCENT LAK",-93.9500,45.4167,299,"SCAN","173232"
"SC2107","CROSSROADS",-103.2420,33.5351,1236,"SCAN","173233"
"SC2113","CULLMAN-NAHR",-86.7990,34.1949,244,"SCAN","173234"
"SC2190","DEATH VALLEY",-116.3513,36.3250,628,"SCAN","173235"
"SC2174","DEE RIVER RA",-88.3100,33.1077,49,"SCAN","173236"
"SC2187","DEEP SPRINGS",-117.9738,37.3722,1646,"SCAN","173237"
"SC2183","DESERT CENTE",-115.3051,33.8021,169,"SCAN","173238"
"SC2048","DEXTER",-89.9333,36.7833,93,"SCAN","173239"
"SC2191","DOE RIDGE",-118.8264,37.6342,2237,"SCAN","173240"
"SC2167","DUGWAY",-113.0200,40.1660,1316,"SCAN","173241"
"SC2192","EAGLE LAKE",-120.7247,40.6175,1565,"SCAN","173242"
"SC2130","EASTLAND",-109.1719,37.7785,2086,"SCAN","173243"
"SC2077","EASTVIEW FAR",-86.1911,35.1391,321,"SCAN","173244"
"SC2128","ENTERPRISE",-113.6432,37.6334,1600,"SCAN","173246"
"SC2126","EPHRAIM",-111.5721,39.4240,1678,"SCAN","173247"
"SC2072","EROS DATA CE",-96.6146,43.7384,488,"SCAN","173248"
"SC2185","ESSEX",-115.1669,34.6724,806,"SCAN","173249"
"SC2184","FORD DRY LAK",-115.0976,33.6547,120,"SCAN","173251"
"SC2019","FORT ASSINIB",-109.8000,48.4833,826,"SCAN","173252"
"SC2011","GENEVA #1",-77.0333,42.8833,221,"SCAN","173255"
"SC2050","GLACIAL RIDG",-96.2667,47.7167,343,"SCAN","173256"
"SC2024","GOODWIN CK P",-89.8667,34.2500,98,"SCAN","173257"
"SC2165","GOSHUTE",-114.0003,39.9900,1667,"SCAN","173259"
"SC2152","GRANTSVILLE",-112.3926,40.5909,1323,"SCAN","173260"
"SC2160","GROUSE CREEK",-113.8201,41.7788,1782,"SCAN","173262"
"SC2164","HALS CANYON",-113.7507,38.5946,1600,"SCAN","173264"
"SC2166","HARMS WAY",-109.2401,38.3131,2149,"SCAN","173265"
"SC2055","HODGES",-86.1500,34.4500,223,"SCAN","173268"
"SC2127","HOLDEN",-112.4016,39.1922,1445,"SCAN","173269"
"SC2069","HUBBARD BROO",-71.7167,43.9333,451,"SCAN","173270"
"SC2173","ISBELL FARMS",-87.9869,34.8198,184,"SCAN","173274"
"SC2111","JOHNSON FARM",-101.7201,40.3704,1018,"SCAN","173276"
"SC2121","JORDAN",-107.1273,47.5220,860,"SCAN","173277"
"SC2148","JORDAN VALLE",-117.0106,42.9486,1374,"SCAN","173278"
"SC2168","JORNADA EXP",-106.7000,32.5566,1329,"SCAN","173279"
"SC2194","JOURNAGAN RA",-92.2594,36.9973,337,"SCAN","173280"
"SC2206","KINGSVILLE",-97.8822,27.5495,20,"SCAN","173284"
"SC2180","KOPTIS FARMS",-87.6980,30.5238,41,"SCAN","173286"
"SC2147","KU-NESA",-95.1913,39.0514,336,"SCAN","173287"
"SC2141","KYLE CANYON",-115.6085,36.2653,2137,"SCAN","173289"
"SC2106","LEHMAN",-102.7453,33.6265,1148,"SCAN","173290"
"SC2105","LEVELLAND",-102.3739,33.5513,1070,"SCAN","173291"
"SC2021","LIND #1",-118.5667,47.0000,500,"SCAN","173292"
"04B02S","LINDSAY",-105.1870,47.2142,875,"SCAN","173293"
"SC2155","LITTLE RED F",-110.3046,40.1796,1645,"SCAN","173294"
"SC2027","LITTLE RIVER",-83.5500,31.5000,107,"SCAN","173295"
"SC2114","LIVINGSTON-U",-88.1974,32.6080,44,"SCAN","173297"
"SC2169","LOS LUNAS PM",-106.7629,34.7715,1477,"SCAN","173298"
"SC2146","LOVELL SUMMI",-115.6120,36.1656,2010,"SCAN","173299"
"SC2116","LOVELOCK NNR",-118.1776,40.0333,1199,"SCAN","173300"
"SC2042","LYE BROOK",-73.0333,43.0500,742,"SCAN","173302"
"SC2074","LYNHART RANC",-121.3887,42.0187,1247,"SCAN","173303"
"SC2028","MAHANTANGO C",-76.6667,40.6667,223,"SCAN","173304"
"SC2079","MAMMOTH CAVE",-86.0409,37.1864,244,"SCAN","173305"
"SC2020","MANDAN #1",-100.9167,46.7667,588,"SCAN","173307"
"SC2156","MANDERFIELD",-112.6429,38.3665,1882,"SCAN","173308"
"SC2149","MARBLE CREEK",-118.4209,37.7777,1885,"SCAN","173309"
"SC2043","MASCOMA RIVE",-72.0333,43.7833,427,"SCAN","173311"
"SC2004","MASON #1",-89.9000,40.3167,174,"SCAN","173312"
"SC2110","MAYDAY",-90.5199,32.8615,33,"SCAN","173314"
"SC2075","MCALISTER FA",-86.5914,35.0645,278,"SCAN","173315"
"SC2140","MCCRACKEN ME",-109.3377,37.4467,1621,"SCAN","173316"
"SC2129","MILFORD",-113.0105,38.3420,1523,"SCAN","173317"
"SC2119","MOCCASIN",-109.9508,47.0582,1297,"SCAN","173318"
"SC2014","MOLLY CAREN",-83.4500,39.9500,323,"SCAN","173319"
"SC2133","MORGAN",-111.6815,40.9986,1569,"SCAN","173321"
"SC2178","MORRIS FARMS",-85.9103,32.4122,67,"SCAN","173322"
"SC2134","MOUNTAIN HOM",-110.4071,40.3704,2118,"SCAN","173324"
"SC2060","MT VERNON",-93.8833,37.0667,351,"SCAN","173325"
"SC2039","N PIEDMONT A",-78.1167,38.2333,158,"SCAN","173326"
"SC2137","NEPHI",-111.8705,39.6455,1602,"SCAN","173329"
"SC2087","NORTH ISSAQU",-91.0599,32.9972,34,"SCAN","173332"
"SC2017","NUNN #1",-104.7333,40.8667,1798,"SCAN","173333"
"SC2033","ONWARD",-90.9333,32.7500,30,"SCAN","173334"
"16F07S","ORCHARD RANG",-115.9964,43.3227,975,"SCAN","173335"
"SC2157","PANGUITCH",-112.4346,37.8699,1998,"SCAN","173336"
"SC2153","PARK VALLEY",-113.2635,41.7737,1554,"SCAN","173337"
"SC2181","PERDIDO RIV",-87.5528,31.1092,91,"SCAN","173339"
"SC2046","PERTHSHIRE",-90.9000,33.9667,61,"SCAN","173340"
"SC2093","PHILLIPSBURG",-99.3295,39.7864,605,"SCAN","173341"
"SC2144","PINE NUT",-115.2042,36.5729,2063,"SCAN","173342"
"SC2170","PORTER CANYO",-117.6216,39.4659,2194,"SCAN","173343"
"SC2049","POWDER MILL",-76.8500,39.0167,32,"SCAN","173344"
"SC2061","POWELL GARDE",-94.0333,38.8667,293,"SCAN","173345"
"SC2016","PRAIRIE VIEW",-95.9833,30.0833,82,"SCAN","173346"
"SC2132","PRICE",-110.8060,39.5329,1721,"SCAN","173347"
"SC2005","PRINCETON #1",-87.8333,37.1000,187,"SCAN","173348"
"SC2104","REESE CENTER",-102.0387,33.6154,1016,"SCAN","173350"
"SC2089","REYNOLDS HOM",-80.1333,36.6333,344,"SCAN","173351"
"SC2199","RIESEL",-96.8816,31.4791,164,"SCAN","173352"
"SC2182","RIVER ROAD F",-85.0369,31.0191,33,"SCAN","173353"
"SC2036","ROCK SPRINGS",-77.9333,40.7167,372,"SCAN","173354"
"SC2001","ROGERS FARM",-96.4667,40.8500,370,"SCAN","173355"
"SC2200","SAN ANGELO",-100.5075,31.5496,600,"SCAN","173356"
"SC2159","SAND HOLLOW",-113.3561,37.1047,969,"SCAN","173357"
"SC2109","SANDY RIDGE",-90.5730,33.6591,42,"SCAN","173358"
"SC2193","SCHELL-OSAGE",-94.0364,37.9872,242,"SCAN","173359"
"SC2070","SCOTT",-91.1000,33.6167,50,"SCAN","173361"
"SC2012","SELLERS LAKE",-81.6333,29.1000,23,"SCAN","173363"
"SC2176","SELMA",-86.8914,32.4039,43,"SCAN","173364"
"SC2171","SEVILLETA",-106.6913,34.3581,1595,"SCAN","173365"
"SC2186","SHADOW MTNS",-115.7151,35.4661,1110,"SCAN","173366"
"SC2068","SHAGBARK HIL",-95.7667,42.4333,427,"SCAN","173367"
"19H05S","SHELDON",-119.4436,41.9045,1786,"SCAN","173368"
"SC2086","SILVER CITY",-90.5115,33.0875,35,"SCAN","173371"
"SC2047","SPICKARD",-93.7167,40.2500,278,"SCAN","173373"
"SC2154","SPLIT MOUNTA",-109.3569,40.3804,1475,"SCAN","173374"
"SC2158","SPOOKY",-111.2618,37.5147,1627,"SCAN","173375"
"SC2056","STANLEY FARM",-86.6833,34.4333,194,"SCAN","173376"
"SC2064","STARKVILLE",-88.7667,33.6333,104,"SCAN","173377"
"SC2203","STEPHENVILLE",-98.1956,32.2454,400,"SCAN","173378"
"SC2179","SUDDUTH FARM",-87.4562,34.1797,235,"SCAN","173379"
"SC2073","SUNLEAF NURS",-81.0765,41.7962,204,"SCAN","173380"
"11D26S","TABLE MOUNTA",-111.5866,45.8027,1364,"SCAN","173381"
"SC2082","TNC FORT BAY",-88.7416,30.4712,13,"SCAN","173384"
"SC2142","TROUGH SPRIN",-115.7944,36.3735,2392,"SCAN","173387"
"SC2163","TULE VALLEY",-113.4587,39.2373,1397,"SCAN","173388"
"SC2034","TUNICA",-90.4167,34.6833,79,"SCAN","173389"
"SC2115","TUSKEGEE",-85.7480,32.4346,122,"SCAN","173390"
"SC2091","UAPB DEWITT",-91.3502,34.2779,60,"SCAN","173392"
"SC2090","UAPB POINT R",-92.9246,35.2084,96,"SCAN","173393"
"SC2085","UAPB-EARLE",-90.4503,35.2773,65,"SCAN","173394"
"SC2084","UAPB-MARIANN",-90.8177,34.7849,66,"SCAN","173396"
"SC2204","UVALDE",-100.2528,29.3596,279,"SCAN","173398"
"SC2035","VANCE",-90.3500,34.0667,46,"SCAN","173400"
"SC2162","VERMILLION",-112.1925,37.1906,1945,"SCAN","173401"
"SC2202","VERNON",-99.2464,34.0164,361,"SCAN","173402"
"SC2118","VIOLETT",-111.1842,48.4358,983,"SCAN","173403"
"SC2009","WAKULLA #1",-84.4167,30.3000,46,"SCAN","173406"
"SC2026","WALNUT GULCH",-110.0500,31.7333,1372,"SCAN","173407"
"SC2013","WATKINSVILLE",-83.4333,33.8833,235,"SCAN","173409"
"SC2205","WESLACO",-97.9593,26.1555,17,"SCAN","173412"
"SC2139","WEST SUMMIT",-109.1275,38.0140,2135,"SCAN","173413"
"SC2038","YOUMANS FARM",-81.2000,32.6667,23,"SCAN","173416"
"CKP01","CHEROKEE PAR",-105.2670,40.8263,1815,"COAGMET","173623"
"383145","FOUNTAIN INN",-82.2267,34.6747,253,"COOP","173703"
"K3N8","MAHNOMEN COU",-95.9281,47.2606,379,"ASOS","173869"
"KBDG","BLANDING MUN",-109.4833,37.5833,1789,"ASOS","173870"
"KGKT","GATLINBURG-P",-83.5286,35.8578,309,"ASOS","173872"
"KPOY","POWELL MUNIC",-108.7933,44.8672,1553,"ASOS","173876"
"KPXE","PERRY-HOUSTO",-83.7672,32.5106,127,"ASOS","173877"
"TALA","TALALA",-95.7452,36.5743,228,"OKMESONET","174134"
"K0V4","BROOKNEAL/CA",-79.0164,37.1417,182,"ASOS","174151"
"KASN","TALLADEGA MU",-86.0511,33.5694,161,"ASOS","174153"
"KBMC","BRIGHAM CITY",-112.0622,41.5544,1289,"ASOS","174154"
"KCLW","CLEARWATER A",-82.7592,27.9772,22,"ASOS","174155"
"KDTA","DELTA MUNICI",-112.5022,39.3836,1451,"ASOS","174156"
"KDWU","ASHLAND REGI",-82.7381,38.5544,166,"ASOS","174157"
"KEDN","ENTERPRISE M",-85.8997,31.2997,110,"ASOS","174158"
"KFKR","FRANKFORT MU",-86.5622,40.2733,262,"ASOS","174159"
"KFRR","FRONT ROYAL-",-78.2533,38.9175,215,"ASOS","174160"
"KHVE","HANKSVILLE A",-110.7042,38.4181,1355,"ASOS","174161"
"KLVL","LAWRENCEVILL",-77.7942,36.7728,100,"ASOS","174162"
"KN38","WELLSBORO JO",-77.3964,41.7278,577,"ASOS","174163"
"KNY0","FULTON COUNT",-74.3294,42.9983,269,"ASOS","174164"
"KOLG","SOLON SPRING",-91.8164,46.3147,336,"ASOS","174165"
"KW31","LUNENBURG CO",-78.1850,36.9603,160,"ASOS","174166"
"KW78","WILLIAM M TU",-78.8483,36.7094,128,"ASOS","174167"
"KW81","CREWE MUNICI",-78.0986,37.1811,128,"ASOS","174168"
"048407","S LAKE FS",-118.3608,35.6467,809,"COOP","174373"
"05J45S","SAWTOOTH",-105.5863,40.1370,2932,"SNOTEL","174380"
"471287","CASHTON 3NNW",-90.7953,43.7861,286,"COOP","174383"
"KI67","CINCINNATI W",-84.7744,39.2592,178,"ASOS","174677"
"KPBX","PIKE COUNTY",-82.5664,37.5619,448,"ASOS","174678"
"KUYF","MADISON COUN",-83.4619,39.9328,330,"ASOS","174679"
"10M01S","LONESOME BEA",-110.7726,38.0799,2957,"SNOTEL","174728"
"15H07S","FRY CANYON",-115.9318,41.5787,2042,"SNOTEL","174729"
"07J06S","ELKHEAD DIVI",-107.1012,40.7965,2676,"SNOTEL","174747"
"21C44S","PINTO ROCK",-121.9424,46.3235,1353,"SNOTEL","174885"
"SC2195","CMRB LTAR-MO",-92.1194,39.2285,260,"SCAN","174958"
"SC2215","BODIE HILLS",-119.1265,38.2648,2385,"SCAN","174960"
"SC2218","FRENCH GULCH",-122.5508,40.7936,1146,"SCAN","174962"
